protein_accession,protein_description,wt1,wt2,wt3,kog1,kog2,kog3
18508_UBE2N_HUMAN,Ubiquitin-conjugating enzyme E2 N OS=Homo sapiens GN=UBE2N PE=1 SV=1,6.481966666666667,4.875466666666667,4.218866666666667,5.914833333333333,0.4865666666666667,4.365633333333333
18483_UB2V2_HUMAN,Ubiquitin-conjugating enzyme E2 variant 2 OS=Homo sapiens GN=UBE2V2 PE=1 SV=4,0.6307333333333334,3.110233333333333,2.261633333333333,2.221833333333333,1.3362,3.1537
295_ACAD9_HUMAN,Acyl-CoA dehydrogenase family member 9_ mitochondrial OS=Homo sapiens GN=ACAD9 PE=1 SV=1,4.8491333333333335,16.606466666666666,2.5459666666666667,4.365633333333333,11.4398,5.2194
1276_AT2A1_HUMAN,Sarcoplasmic/endoplasmic reticulum calcium ATPase 1 OS=Homo sapiens GN=ATP2A1 PE=1 SV=1,12.3837,2.0523333333333333,0.45783333333333337,1.3362,6.4,0.6450666666666667
18815_VDAC3_HUMAN,Voltage-dependent anion-selective channel protein 3 OS=Homo sapiens GN=VDAC3 PE=1 SV=1,5.207166666666667,5.4966,6.5262,7.8307,4.827266666666667,2.9730333333333334
185_AAAT_HUMAN,Neutral amino acid transporter B(0) OS=Homo sapiens GN=SLC1A5 PE=1 SV=2,4.822,5.375533333333333,5.072666666666667,9.1166,2.554266666666667,12.254199999999999
1533_BAP31_HUMAN,B-cell receptor-associated protein 31 OS=Homo sapiens GN=BCAP31 PE=1 SV=3,2.1627666666666667,3.1375666666666664,3.3737333333333335,2.1883666666666666,5.893933333333333,1.5977666666666668
11146_NDUS1_HUMAN,NADH-ubiquinone oxidoreductase 75 kDa subunit_ mitochondrial OS=Homo sapiens GN=NDUFS1 PE=1 SV=3,6.2684,3.6025333333333336,6.428866666666667,9.332699999999999,21.180266666666668,17.066933333333335
14615_RL7A_HUMAN,60S ribosomal protein L7a OS=Homo sapiens GN=RPL7A PE=1 SV=2,17.608666666666668,13.7119,17.1154,12.9979,6.457433333333333,11.575033333333334
595_AIMP1_HUMAN,Aminoacyl tRNA synthase complex-interacting multifunctional protein 1 OS=Homo sapiens GN=AIMP1 PE=1 SV=2,3.005,2.511,1.9849333333333332,3.1267333333333336,10.060466666666667,3.1371666666666664
5154_EI2BA_HUMAN,Translation initiation factor eIF-2B subunit alpha OS=Homo sapiens GN=EIF2B1 PE=1 SV=1,0.18589999999999998,0.5527333333333333,0.8570333333333333,1.3456,3.8498666666666668,0.9473666666666667
15065_RUVB1_HUMAN,RuvB-like 1 OS=Homo sapiens GN=RUVBL1 PE=1 SV=1,13.352766666666668,17.242466666666665,11.944366666666665,31.4219,6.2833000000000006,33.58076666666667
16801_SYG_HUMAN,Glycine--tRNA ligase OS=Homo sapiens GN=GARS PE=1 SV=3,14.783566666666667,20.3101,16.9228,13.8469,26.5586,8.4064
6566_GBG12_HUMAN,Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-12 OS=Homo sapiens GN=GNG12 PE=1 SV=3,0.6716333333333333,0.2497,0.12773333333333334,0.5992,0.7201333333333333,0.2566333333333333
15044_RU2B_HUMAN,U2 small nuclear ribonucleoprotein B'' OS=Homo sapiens GN=SNRPB2 PE=1 SV=1,0.9738,0.096,1.2012333333333334,0.3285,0.19473333333333334,1.4250666666666667
2547_CD11B_HUMAN,Cyclin-dependent kinase 11B OS=Homo sapiens GN=CDK11B PE=1 SV=3,20.222966666666665,18.883533333333332,25.275233333333333,3.4757333333333333,7.827133333333334,36.90736666666666
10994_NASP_HUMAN,Nuclear autoantigenic sperm protein OS=Homo sapiens GN=NAPE=1 SV=2,15.736433333333332,5.777733333333333,11.265933333333333,12.818266666666666,21.982066666666668,8.463533333333334
4516_DESP_HUMAN,Desmoplakin OS=Homo sapiens GN=DPE=1 SV=3,32.31283333333333,35.132200000000005,38.100633333333334,47.976333333333336,22.880033333333333,47.25946666666667
5175_EIF3H_HUMAN,Eukaryotic translation initiation factor 3 subunit H OS=Homo sapiens GN=EIF3H PE=1 SV=1,3.1786666666666665,4.722566666666666,6.749966666666667,3.1428666666666665,4.1348666666666665,3.9880666666666666
8590_KAPCB_HUMAN,cAMP-dependent protein kinase catalytic subunit beta OS=Homo sapiens GN=PRKACB PE=1 SV=2,0.44153333333333333,0.7246666666666666,0.9596333333333333,1.4955333333333332,1.5977666666666668,0.6124666666666666
12469_PABP4_HUMAN,Polyadenylate-binding protein 4 OS=Homo sapiens GN=PABPC4 PE=1 SV=1,16.5869,11.255933333333333,11.739866666666666,15.2733,5.411933333333333,13.729433333333333
2897_CFDP1_HUMAN,Craniofacial development protein 1 OS=Homo sapiens GN=CFDP1 PE=1 SV=1,0.4114333333333333,3.0953666666666666,0.8026333333333333,0.8063,1.3731,0.7716
14801_ROA3_HUMAN,Heterogeneous nuclear ribonucleoprotein A3 OS=Homo sapiens GN=HNRNPA3 PE=1 SV=2,8.6408,11.234566666666668,11.055333333333333,19.3123,23.453533333333333,15.958666666666666
6172_FKBP5_HUMAN,Peptidyl-prolyl cis-trans isomerase FKBP5 OS=Homo sapiens GN=FKBP5 PE=1 SV=2,3.0317,3.1972666666666667,3.090133333333333,3.4681,11.0552,5.0465333333333335
14064_RAC3_HUMAN,Ras-related C3 botulinum toxin substrate 3 OS=Homo sapiens GN=RAC3 PE=1 SV=1,0.7335666666666667,0.5234666666666666,0.5089333333333333,1.403,1.2280333333333333,1.5082666666666666
11426_NOP56_HUMAN,Nucleolar protein 56 OS=Homo sapiens GN=NOP56 PE=1 SV=4,11.6929,16.014533333333333,8.439333333333334,12.7653,9.395900000000001,10.285366666666667
2133_CARM1_HUMAN,Histone-arginine methyltransferase CARM1 OS=Homo sapiens GN=CARM1 PE=1 SV=3,7.749666666666666,4.584833333333333,5.5425,6.148633333333334,10.872733333333333,5.532266666666667
2074_CALD1_HUMAN,Caldesmon OS=Homo sapiens GN=CALD1 PE=1 SV=3,3.0723000000000003,3.210733333333333,4.042033333333333,5.876433333333334,3.4757333333333333,3.1848
18814_VDAC2_HUMAN,Voltage-dependent anion-selective channel protein 2 OS=Homo sapiens GN=VDAC2 PE=1 SV=2,10.149366666666667,9.313333333333333,15.611933333333333,13.306466666666665,5.719633333333333,11.119166666666667
16011_SMCA5_HUMAN,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5 OS=Homo sapiens GN=SMARCA5 PE=1 SV=1,9.4494,12.593866666666667,29.249966666666666,12.035733333333333,17.1854,15.6003
5040_EBP2_HUMAN,Probable rRNA-processing protein EBP2 OS=Homo sapiens GN=EBNA1BP2 PE=1 SV=2,2.599466666666667,2.0609333333333333,1.6705333333333334,0.9473666666666667,1.7651666666666668,1.4394
14957_RS7_HUMAN,40S ribosomal protein S7 OS=Homo sapiens GN=RPS7 PE=1 SV=1,6.5262,6.9279,7.523266666666666,6.5151,4.341166666666666,6.236566666666667
405_ACTN1_HUMAN,Alpha-actinin-1 OS=Homo sapiens GN=ACTN1 PE=1 SV=2,8.842933333333333,11.739866666666666,15.7956,22.0839,48.74543333333333,21.289433333333335
14208_RBM4_HUMAN,RNA-binding protein 4 OS=Homo sapiens GN=RBM4 PE=1 SV=1,1.8004666666666667,1.7785333333333333,2.7296666666666667,1.5497666666666665,0.5992,2.3437666666666663
10860_MYO1C_HUMAN,Unconventional myosin-Ic OS=Homo sapiens GN=MYO1C PE=1 SV=4,16.663566666666668,9.008366666666667,15.736433333333332,17.9451,24.502433333333332,14.551133333333333
9499_LMNB1_HUMAN,Lamin-B1 OS=Homo sapiens GN=LMNB1 PE=1 SV=2,13.786066666666667,22.684666666666665,16.014533333333333,29.605466666666665,14.361133333333333,25.221666666666664
14623_RLA2_HUMAN,60S acidic ribosomal protein P2 OS=Homo sapiens GN=RPLP2 PE=1 SV=1,3.5208333333333335,5.801333333333334,3.850433333333333,12.269200000000001,2.8335999999999997,7.511
19012_WDR3_HUMAN,WD repeat-containing protein 3 OS=Homo sapiens GN=WDR3 PE=1 SV=1,5.968066666666667,4.218866666666667,4.0492,5.985366666666667,13.013166666666667,7.5168333333333335
7390_HCD2_HUMAN,3-hydroxyacyl-CoA dehydrogenase type-2 OS=Homo sapiens GN=HSD17B10 PE=1 SV=3,0.8570333333333333,3.1616333333333335,1.5952,5.2866,3.1715999999999998,6.5151
6170_FKBP3_HUMAN,Peptidyl-prolyl cis-trans isomerase FKBP3 OS=Homo sapiens GN=FKBP3 PE=1 SV=1,1.214,0.7086333333333333,1.8908666666666667,3.5769,8.495133333333333,2.4457999999999998
2085_CALX_HUMAN,Calnexin OS=Homo sapiens GN=CANX PE=1 SV=2,19.9636,29.857133333333334,33.5785,39.09373333333333,4.869633333333333,41.486533333333334
2100_CAN2_HUMAN,Calpain-2 catalytic subunit OS=Homo sapiens GN=CAPN2 PE=1 SV=6,4.6566,8.3186,7.998166666666667,18.328833333333332,7.0067,8.952533333333333
3349_CLU_HUMAN,Clustered mitochondria protein homolog OS=Homo sapiens GN=CLUH PE=1 SV=2,8.906733333333333,15.493933333333333,13.235933333333334,9.7901,25.361766666666668,11.2812
4776_DOPD_HUMAN,D-dopachrome decarboxylase OS=Homo sapiens GN=DDT PE=1 SV=3,2.1132999999999997,2.1258,2.1288,2.3017000000000003,14.1547,2.3731333333333335
16871_SYVC_HUMAN,Valine--tRNA ligase OS=Homo sapiens GN=VARS PE=1 SV=4,20.3101,28.117733333333334,24.340366666666668,41.88656666666667,32.98036666666667,33.47023333333333
667_ALDOA_HUMAN,Fructose-bisphosphate aldolase A OS=Homo sapiens GN=ALDOA PE=1 SV=2,30.344966666666668,24.52253333333333,36.29926666666667,49.874966666666666,61.514133333333334,61.514133333333334
5128_EFTU_HUMAN,Elongation factor Tu_ mitochondrial OS=Homo sapiens GN=TUFM PE=1 SV=2,28.644,15.709866666666667,14.9553,41.31356666666667,77.8423,73.48096666666667
11427_NOP58_HUMAN,Nucleolar protein 58 OS=Homo sapiens GN=NOP58 PE=1 SV=1,7.1483,10.803366666666665,6.2793,8.0236,3.6947,5.636933333333333
13652_PRPS1_HUMAN,Ribose-phosphate pyrophosphokinase 1 OS=Homo sapiens GN=PRPS1 PE=1 SV=2,2.685833333333333,4.063266666666667,2.6452,4.109500000000001,12.151366666666666,1.5497666666666665
19178_XRCC6_HUMAN,X-ray repair cross-complementing protein 6 OS=Homo sapiens GN=XRCC6 PE=1 SV=2,37.002066666666664,55.26426666666667,44.58473333333333,55.423366666666666,8.504900000000001,64.91736666666667
15011_RT29_HUMAN,28S ribosomal protein S29_ mitochondrial OS=Homo sapiens GN=DAP3 PE=1 SV=1,3.0237,2.8875666666666664,2.1258,3.3434,2.859,4.8032
9005_KPYM_HUMAN,Pyruvate kinase PKM OS=Homo sapiens GN=PKM PE=1 SV=4,38.100633333333334,34.50963333333333,31.7519,72.14546666666666,62.027499999999996,96.33373333333334
17731_TMED9_HUMAN,Transmembrane emp24 domain-containing protein 9 OS=Homo sapiens GN=TMED9 PE=1 SV=2,2.4993333333333334,3.0141,2.488366666666667,3.6947,0.6821333333333333,3.3645666666666667
14222_RBP2_HUMAN,E3 SUMO-protein ligase RanBP2 OS=Homo sapiens GN=RANBP2 PE=1 SV=2,44.58473333333333,26.876366666666666,28.979866666666666,32.788133333333334,52.349199999999996,42.54953333333333
14609_RL3_HUMAN,60S ribosomal protein L3 OS=Homo sapiens GN=RPL3 PE=1 SV=2,25.954666666666668,27.418533333333336,30.344966666666668,18.3009,26.104633333333332,28.424633333333333
733_AMPL_HUMAN,Cytosol aminopeptidase OS=Homo sapiens GN=LAP3 PE=1 SV=3,4.2340333333333335,7.962133333333333,5.5689,8.6562,9.4703,9.455833333333333
17087_TBB6_HUMAN,Tubulin beta-6 chain OS=Homo sapiens GN=TUBB6 PE=1 SV=1,4.5954,3.2342333333333335,3.7573666666666665,7.4315,3.7946333333333335,8.578533333333333
18398_TXNL1_HUMAN,Thioredoxin-like protein 1 OS=Homo sapiens GN=TXNL1 PE=1 SV=3,2.2413333333333334,3.2448666666666663,5.144733333333334,3.4215333333333335,1.3285,2.8938
16704_STXB2_HUMAN,Syntaxin-binding protein 2 OS=Homo sapiens GN=STXBP2 PE=1 SV=2,4.736,4.415966666666667,8.257933333333334,6.0947,11.4849,4.678133333333333
17211_TCPH_HUMAN,T-complex protein 1 subunit eta OS=Homo sapiens GN=CCT7 PE=1 SV=2,20.9593,17.872633333333333,23.077033333333333,20.6394,99.25796666666668,31.2703
1027_ARC1B_HUMAN,Actin-related protein 2/3 complex subunit 1B OS=Homo sapiens GN=ARPC1B PE=1 SV=3,5.4465,6.8101666666666665,5.434433333333334,4.181733333333334,4.265666666666667,4.0816
11009_NB5R3_HUMAN,NADH-cytochrome b5 reductase 3 OS=Homo sapiens GN=CYB5R3 PE=1 SV=3,9.8355,7.351633333333333,8.6408,12.798633333333333,8.815100000000001,6.729733333333334
15424_SC23A_HUMAN,Protein transport protein Sec23A OS=Homo sapiens GN=SEC23A PE=1 SV=2,2.967833333333333,13.085866666666668,3.8364333333333334,4.327533333333333,3.272333333333333,2.7453666666666665
6442_G3P_HUMAN,Glyceraldehyde-3-phosphate dehydrogenase OS=Homo sapiens GN=GAPDH PE=1 SV=3,33.5785,32.31283333333333,46.18783333333333,29.46966666666667,40.34726666666666,35.2509
16609_STAT1_HUMAN,Signal transducer and activator of transcription 1-alpha/beta OS=Homo sapiens GN=STAT1 PE=1 SV=2,5.715766666666666,6.693266666666666,5.028,5.475433333333333,19.820233333333334,10.872733333333333
15515_SCOT1_HUMAN,Succinyl-CoA:3-ketoacid coenzyme A transferase 1_ mitochondrial OS=Homo sapiens GN=OXCT1 PE=1 SV=1,3.5804333333333336,2.0272666666666668,2.5728666666666666,1.9815333333333334,3.4604333333333335,2.5034666666666667
6659_GDIB_HUMAN,Rab GDP dissociation inhibitor beta OS=Homo sapiens GN=GDI2 PE=1 SV=2,14.6423,12.092466666666667,9.787566666666667,14.1547,5.7002999999999995,11.462566666666666
12704_PCH2_HUMAN,Pachytene checkpoint protein 2 homolog OS=Homo sapiens GN=TRIP13 PE=1 SV=2,2.9451666666666663,2.3063000000000002,4.46,2.4093999999999998,7.295366666666667,1.9276
4435_DDX18_HUMAN,ATP-dependent RNA helicase DDX18 OS=Homo sapiens GN=DDX18 PE=1 SV=2,8.5822,7.260266666666666,7.285633333333333,7.6612,32.3672,13.980866666666667
7306_H2AV_HUMAN,Histone H2A.V OS=Homo sapiens GN=H2AFV PE=1 SV=3,1.9442666666666668,7.730666666666666,1.2214,0.8965666666666667,3.0946333333333333,0.3519
6_1433G_HUMAN,14-3-3 protein gamma OS=Homo sapiens GN=YWHAG PE=1 SV=2,8.0404,8.508799999999999,8.412866666666666,8.4064,13.980866666666667,12.151366666666666
16123_SNUT1_HUMAN,U4/U6.U5 tri-snRNP-associated protein 1 OS=Homo sapiens GN=SART1 PE=1 SV=1,4.566766666666666,5.314966666666667,4.733700000000001,15.533666666666667,4.861166666666667,10.8458
8295_IQGA1_HUMAN,Ras GTPase-activating-like protein IQGAP1 OS=Homo sapiens GN=IQGAP1 PE=1 SV=1,35.132200000000005,38.35503333333333,32.847166666666666,86.85733333333334,46.07266666666667,109.50056666666667
18584_UBP7_HUMAN,Ubiquitin carboxyl-terminal hydrolase 7 OS=Homo sapiens GN=USP7 PE=1 SV=2,12.859366666666666,7.566966666666667,9.673333333333332,29.961766666666666,11.405733333333334,14.449433333333333
4454_DDX50_HUMAN,ATP-dependent RNA helicase DDX50 OS=Homo sapiens GN=DDX50 PE=1 SV=1,5.823600000000001,5.510933333333334,1.2637,3.2103666666666664,5.1082,1.0218666666666667
4343_DC1L1_HUMAN,Cytoplasmic dynein 1 light intermediate chain 1 OS=Homo sapiens GN=DYNC1LI1 PE=1 SV=3,2.711333333333333,3.0608333333333335,4.6688,2.9323333333333332,7.055033333333333,3.1938333333333335
14634_RM11_HUMAN,39S ribosomal protein L11_ mitochondrial OS=Homo sapiens GN=MRPL11 PE=1 SV=1,1.5692666666666666,2.3717333333333332,1.2313666666666667,1.4284666666666666,1.2366333333333333,0.7084333333333334
17078_TBAL3_HUMAN,Tubulin alpha chain-like 3 OS=Homo sapiens GN=TUBAL3 PE=1 SV=2,18.742266666666666,15.653433333333334,1.0628666666666666,0.7084333333333334,1.4206666666666667,0.8179333333333333
11602_NSF_HUMAN,Vesicle-fusing ATPase OS=Homo sapiens GN=NSF PE=1 SV=3,5.890633333333334,9.787566666666667,8.6009,10.4218,16.136733333333332,10.853266666666666
6187_FLNC_HUMAN,Filamin-C OS=Homo sapiens GN=FLNC PE=1 SV=3,24.750333333333334,40.241366666666664,55.94733333333333,61.514133333333334,73.97003333333333,45.98146666666666
14621_RLA0_HUMAN,60S acidic ribosomal protein P0 OS=Homo sapiens GN=RPLP0 PE=1 SV=1,14.537866666666668,13.786066666666667,20.222966666666665,40.772133333333336,9.308966666666667,20.265833333333333
4401_DCTN2_HUMAN,Dynactin subunit 2 OS=Homo sapiens GN=DCTN2 PE=1 SV=4,1.8157,1.2522,1.8736666666666668,5.0421,7.256866666666666,4.869633333333333
11407_NOL11_HUMAN,Nucleolar protein 11 OS=Homo sapiens GN=NOL11 PE=1 SV=1,3.7346666666666666,4.1117,3.3051,8.896066666666666,2.9532000000000003,9.759266666666667
5179_EIF3L_HUMAN,Eukaryotic translation initiation factor 3 subunit L OS=Homo sapiens GN=EIF3L PE=1 SV=1,14.620766666666666,10.353866666666667,9.663133333333333,17.422766666666668,29.46966666666667,14.427666666666667
9683_LRRF1_HUMAN,Leucine-rich repeat flightless-interacting protein 1 OS=Homo sapiens GN=LRRFIP1 PE=1 SV=2,4.8924,6.2684,5.3607000000000005,3.103066666666667,3.4069000000000003,12.247833333333334
8541_K22E_HUMAN,Keratin_ type II cytoskeletal 2 epidermal OS=Homo sapiens GN=KRT2 PE=1 SV=2,13.530866666666666,10.9545,7.566966666666667,14.568366666666668,5.0421,25.015766666666668
9804_LYAR_HUMAN,Cell growth-regulating nucleolar protein OS=Homo sapiens GN=LYAR PE=1 SV=2,4.475,2.7257666666666664,2.9514666666666667,2.2338666666666667,11.1875,7.7613666666666665
3612_COR1C_HUMAN,Coronin-1C OS=Homo sapiens GN=CORO1C PE=1 SV=1,4.974033333333333,5.098166666666667,3.742366666666667,7.1993,3.6249000000000002,8.6562
16874_SYWC_HUMAN,Tryptophan--tRNA ligase_ cytoplasmic OS=Homo sapiens GN=WARS PE=1 SV=2,3.7303,5.060566666666666,4.4530666666666665,7.332833333333333,17.855166666666666,6.814633333333333
17946_TPD52_HUMAN,Tumor protein D52 OS=Homo sapiens GN=TPD52 PE=1 SV=2,1.7045333333333332,1.8571,1.3064,2.3837666666666664,1.4769,3.1267333333333336
6454_G6PI_HUMAN,Glucose-6-phosphate isomerase OS=Homo sapiens GN=GPI PE=1 SV=4,32.554500000000004,33.417699999999996,30.43723333333333,38.57836666666667,75.99073333333334,49.1434
2989_CHIP_HUMAN,E3 ubiquitin-protein ligase CHIP OS=Homo sapiens GN=STUB1 PE=1 SV=2,1.3064,0.8069666666666667,1.5325666666666666,0.5417666666666667,2.6696,1.0199
19145_XIRP2_HUMAN,Xin actin-binding repeat-containing protein 2 OS=Homo sapiens GN=XIRP2 PE=1 SV=2,25.275233333333333,30.9244,16.842766666666666,292.6705666666667,15.021266666666666,37.1635
7172_GRP78_HUMAN,78 kDa glucose-regulated protein OS=Homo sapiens GN=HSPA5 PE=1 SV=2,50.7202,41.50353333333334,40.241366666666664,73.97003333333333,106.4128,90.85293333333333
84_2A5D_HUMAN,Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta isoform OS=Homo sapiens GN=PPP2R5D PE=1 SV=1,2.9316333333333335,2.1744666666666665,1.24,4.035933333333333,2.8754666666666666,3.7991333333333333
3435_CNOT1_HUMAN,CCR4-NOT transcription complex subunit 1 OS=Homo sapiens GN=CNOT1 PE=1 SV=2,9.021766666666668,65.24743333333333,17.626,31.616866666666667,31.333066666666667,14.1547
1573_BCCIP_HUMAN,BRCA2 and CDKN1A-interacting protein OS=Homo sapiens GN=BCCIP PE=1 SV=1,6.6543,3.4833,7.231933333333334,4.2057,5.636933333333333,3.4604333333333335
16228_SP16H_HUMAN,FACT complex subunit SPT16 OS=Homo sapiens GN=SUPT16H PE=1 SV=1,29.4869,21.366966666666666,33.417699999999996,32.3672,40.163866666666664,45.78673333333333
13744_PSB6_HUMAN,Proteasome subunit beta type-6 OS=Homo sapiens GN=PSMB6 PE=1 SV=4,2.1417,3.7048,2.472166666666667,3.1848,2.494,2.2626
4563_DHE4_HUMAN,Glutamate dehydrogenase 2_ mitochondrial OS=Homo sapiens GN=GLUD2 PE=1 SV=2,1.0118,0.8219333333333334,0.6196666666666667,0.9907333333333334,6.236566666666667,0.2063
18785_VATB2_HUMAN,V-type proton ATPase subunit B_ brain isoform OS=Homo sapiens GN=ATP6V1B2 PE=1 SV=3,4.4336,2.257833333333333,4.068966666666666,4.781633333333334,18.7357,3.8498666666666668
5918_FAM3C_HUMAN,Protein FAM3C OS=Homo sapiens GN=FAM3C PE=1 SV=1,4.6688,3.0723000000000003,4.482966666666666,2.3503333333333334,7.6301,2.568833333333333
13777_PSMD6_HUMAN,26S proteasome non-ATPase regulatory subunit 6 OS=Homo sapiens GN=PSMD6 PE=1 SV=1,5.413233333333333,5.5689,7.427466666666667,5.513666666666667,14.666266666666667,5.023533333333333
18499_UBCP1_HUMAN,Ubiquitin-like domain-containing CTD phosphatase 1 OS=Homo sapiens GN=UBLCP1 PE=1 SV=2,1.1805666666666665,0.9662,2.3190333333333335,1.4143,1.6446333333333334,0.9432333333333333
3966_CSN4_HUMAN,COP9 signalosome complex subunit 4 OS=Homo sapiens GN=COPS4 PE=1 SV=1,2.0203333333333333,2.2076666666666664,2.585233333333333,3.9255666666666666,7.6612,6.0281666666666665
5172_EIF3E_HUMAN,Eukaryotic translation initiation factor 3 subunit E OS=Homo sapiens GN=EIF3E PE=1 SV=1,14.308066666666667,12.333533333333333,12.743166666666667,14.551133333333333,21.780333333333335,10.632066666666667
12743_PDC10_HUMAN,Programmed cell death protein 10 OS=Homo sapiens GN=PDCD10 PE=1 SV=1,1.3298999999999999,1.2313666666666667,0.8134333333333333,1.2534333333333334,1.8666666666666667,2.065833333333333
3337_CLPX_HUMAN,ATP-dependent Clp protease ATP-binding subunit clpX-like_ mitochondrial OS=Homo sapiens GN=CLPX PE=1 SV=2,1.8071,3.5679,3.2342333333333335,1.1579666666666666,3.117,3.4508
6363_FUBP1_HUMAN,Far upstream element-binding protein 1 OS=Homo sapiens GN=FUBP1 PE=1 SV=3,16.865066666666667,13.486099999999999,15.653433333333334,18.823233333333334,18.237266666666667,17.009366666666665
14017_RAB25_HUMAN,Ras-related protein Rab-25 OS=Homo sapiens GN=RAB25 PE=1 SV=2,2.261633333333333,1.5497333333333334,1.6145666666666667,0.21513333333333334,2.105566666666667,1.1844333333333332
7362_HAT1_HUMAN,Histone acetyltransferase type B catalytic subunit OS=Homo sapiens GN=HAT1 PE=1 SV=1,4.0312,2.9149333333333334,4.603866666666667,2.924,10.759633333333333,6.7993
18842_VINC_HUMAN,Vinculin OS=Homo sapiens GN=VCL PE=1 SV=4,24.048266666666667,21.9926,27.682,30.296633333333332,13.8996,33.3716
18540_UBP14_HUMAN,Ubiquitin carboxyl-terminal hydrolase 14 OS=Homo sapiens GN=USP14 PE=1 SV=3,4.4993,7.231933333333334,5.157366666666666,3.3855333333333335,4.0601666666666665,7.744066666666667
14800_ROA2_HUMAN,Heterogeneous nuclear ribonucleoproteins A2/B1 OS=Homo sapiens GN=HNRNPA2B1 PE=1 SV=2,27.9984,23.017,24.631233333333334,28.424633333333333,10.892766666666667,29.774766666666665
15636_SEPT8_HUMAN,Septin-8 OS=Homo sapiens GN=SEPT8 PE=1 SV=4,5.788433333333334,0.8283666666666667,1.7849333333333335,1.8709,0.2517666666666667,5.495433333333334
