protein.Accession,protein.Description,1 None,2 None,3 None,1 TGFB,2 TGFB,3 TGFB
O60518,Ran-binding protein 6 OS=Homo sapiens GN=RANBP6 PE=1 SV=2,,13.83362268,63.35574412,7.670226587,13.30082027,10.01320916
P63220,40S ribosomal protein S21 OS=Homo sapiens GN=RPS21 PE=1 SV=1,,36.74866759,17.79331486,23.40388634,22.83278612,21.74260525
P48634,Protein PRRC2A OS=Homo sapiens GN=PRRC2A PE=1 SV=3,12.32172541,10.13323523,,27.24898187,17.52075511,15.71801226
P10619,Lysosomal protective protein OS=Homo sapiens GN=CTSA PE=1 SV=2,,24.37338618,16.08158311,31.43784071,8.651788086,18.5887198
Q96GK7,Fumarylacetoacetate hydrolase domain-containing protein 2A OS=Homo sapiens GN=FAHD2A PE=1 SV=1,,18.32988385,11.77967543,19.19677872,7.35230699,9.645789781
P57678,Gem-associated protein 4 OS=Homo sapiens GN=GEMIN4 PE=1 SV=2,,9.979153359,16.49316952,9.157548793,8.833854009,30.82390371
P40261,Nicotimide N-methyltransferase OS=Homo sapiens GN=NNMT PE=1 SV=1,,3.31397152,7.401686017,14.73222296,13.34487193,9.370465373
Q53H12,Acylglycerol kise_ mitochondrial OS=Homo sapiens GN=AGK PE=1 SV=2,,17.2743526,16.2527386,30.09813084,10.16233221,14.77706157
P85037,Forkhead box protein K1 OS=Homo sapiens GN=FOXK1 PE=1 SV=1,,25.93544398,18.83401201,10.73099899,12.58641361,7.233918586
Q7Z3J3,RanBP2-like and GRIP domain-containing protein 4 OS=Homo sapiens GN=RGPD4 PE=2 SV=3,,1.798898827,1.264775227,7.504770999,25.45839314,17.82896455
Q9Y277,Voltage-dependent anion-selective channel protein 3 OS=Homo sapiens GN=VDAC3 PE=1 SV=1,,30.02692334,30.30454935,30.49564226,28.46823326,16.04949764
A6NEC2,Puromycin-sensitive aminopeptidase-like protein OS=Homo sapiens GN=NPEPPSL1 PE=2 SV=3,5.998038737,3.115721387,0.506862217,2.708929726,3.942281099,
O00203,AP-3 complex subunit beta-1 OS=Homo sapiens GN=AP3B1 PE=1 SV=3,,53.10252888,64.62421926,77.59364849,44.12337934,44.10959178
Q658Y4,Protein FAM91A1 OS=Homo sapiens GN=FAM91A1 PE=1 SV=3,,15.041095,17.65553431,19.53458388,14.33543544,12.96753667
Q9H0A0,N-acetyltransferase 10 OS=Homo sapiens GN=T10 PE=1 SV=2,29.6845184,18.96654902,13.67031608,14.80284729,16.08629632,
P48729,Casein kise I isoform alpha OS=Homo sapiens GN=CSNK1A1 PE=1 SV=2,,13.75041284,13.18022341,18.35190709,18.42642296,11.91126953
Q9Y2Q3,Glutathione S-transferase kappa 1 OS=Homo sapiens GN=GSTK1 PE=1 SV=3,,35.14204717,26.52249777,42.92820723,45.62374454,24.19306593
Q9Y623,Myosin-4 OS=Homo sapiens GN=MYH4 PE=1 SV=2,,9.151674546,9.785664642,6.959865604,13.10968741,52.68832292
O95168,DH dehydrogese [ubiquinone] 1 beta subcomplex subunit 4 OS=Homo sapiens GN=NDUFB4 PE=1 SV=3,19.98997764,10.44258206,14.744767,10.40551566,,15.98333617
Q9NTJ3,Structural maintence of chromosomes protein 4 OS=Homo sapiens GN=SMC4 PE=1 SV=2,,22.08136902,24.93652502,31.96200176,32.54818648,26.74370108
Q00577,Transcriptiol activator protein Pur-alpha OS=Homo sapiens GN=PURA PE=1 SV=2,,14.5297798,17.13980746,15.59437634,3.273551294,19.29762506
Q96EY1,DJ homolog subfamily A member 3_ mitochondrial OS=Homo sapiens GN=DJA3 PE=1 SV=2,,14.0471965,16.26030258,22.90146784,35.29812182,4.821990891
Q9P0K7,Ankycorbin OS=Homo sapiens GN=RAI14 PE=1 SV=2,,50.35536457,42.84179684,19.16508512,41.54323533,20.99369799
O00534,von Willebrand factor A domain-containing protein 5A OS=Homo sapiens GN=VWA5A PE=2 SV=2,45.88023722,26.59678479,9.573115629,5.849092116,,8.312842226
Q9BXF6,Rab11 family-interacting protein 5 OS=Homo sapiens GN=RAB11FIP5 PE=1 SV=1,,10.8056181,18.10942343,63.94418636,5.46800808,5.928882022
O60645,Exocyst complex component 3 OS=Homo sapiens GN=EXOC3 PE=1 SV=2,25.91639568,21.69681221,16.11476863,16.30439419,75.93953849,
Q9Y240,C-type lectin domain family 11 member A OS=Homo sapiens GN=CLEC11A PE=1 SV=1,16.30673871,16.52675974,6.731724759,22.94535849,,10.66358044
Q8IX12,Cell division cycle and apoptosis regulator protein 1 OS=Homo sapiens GN=CCAR1 PE=1 SV=2,,6.184175977,19.95950399,53.34367393,37.30743334,26.6686126
Q00005,Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B beta isoform OS=Homo sapiens GN=PPP2R2B PE=1 SV=1,,5.651509026,0.991285058,4.336003259,5.127954954,6.201663931
A2RRP1,Neuroblastoma-amplified sequence OS=Homo sapiens GN=NBAS PE=1 SV=2,149.0940946,41.79015887,,43.14865871,41.93405479,48.82592771
Q14320,Protein FAM50A OS=Homo sapiens GN=FAM50A PE=1 SV=2,,20.49610034,12.78427006,22.93110261,5.7252612,17.20475276
Q9BQ52,Zinc phosphodiesterase ELAC protein 2 OS=Homo sapiens GN=ELAC2 PE=1 SV=2,,9.424402279,15.06864159,17.49025282,16.09348145,20.55226364
P62995,Transformer-2 protein homolog beta OS=Homo sapiens GN=TRA2B PE=1 SV=1,49.93882168,37.39705087,,7.526295199,28.06702104,28.49898599
O43808,Peroxisomal membrane protein PMP34 OS=Homo sapiens GN=SLC25A17 PE=1 SV=1,12.81269391,8.780582298,7.078594343,12.62097971,7.600578704,
O76094,Sigl recognition particle 72 kDa protein OS=Homo sapiens GN=SRP72 PE=1 SV=3,,14.88087239,20.14346395,21.11221414,20.27740513,25.54217248
Q15819,Ubiquitin-conjugating enzyme E2 variant 2 OS=Homo sapiens GN=UBE2V2 PE=1 SV=4,,18.23608264,10.84056792,17.62732142,25.91832665,21.2865939
Q9H845,Acyl-CoA dehydrogese family member 9_ mitochondrial OS=Homo sapiens GN=ACAD9 PE=1 SV=1,9.640318112,11.63878696,9.807725189,,13.48592277,51.07118046
Q14258,E3 ubiquitin/ISG15 ligase TRIM25 OS=Homo sapiens GN=TRIM25 PE=1 SV=2,,39.33403185,38.28897728,42.01723447,33.45073221,29.09330929
Q66K74,Microtubule-associated protein 1S OS=Homo sapiens GN=MAP1S PE=1 SV=2,71.09579547,9.613469469,7.368500489,,34.8548253,7.568228975
Q8N4C6,Ninein OS=Homo sapiens GN=NIN PE=1 SV=4,63.67837173,75.17505298,,35.45665837,15.84978597,26.71951908
Q96HE7,ERO1-like protein alpha OS=Homo sapiens GN=ERO1L PE=1 SV=2,,53.83586846,60.38032312,58.54772633,43.28280531,56.30827671
Q8TED1,Probable glutathione peroxidase 8 OS=Homo sapiens GN=GPX8 PE=1 SV=2,,32.70265225,74.22702255,75.51877802,24.09826618,53.99403748
Q7Z7M9,Polypeptide N-acetylgalactosaminyltransferase 5 OS=Homo sapiens GN=GALNT5 PE=1 SV=1,,20.88758661,8.110553139,21.26734435,7.690050612,22.28607856
Q9Y2D5,A-kise anchor protein 2 OS=Homo sapiens GN=AKAP2 PE=1 SV=3,,27.25226654,32.8270283,41.46808662,28.97966016,34.1781946
Q9NUQ8,ATP-binding cassette sub-family F member 3 OS=Homo sapiens GN=ABCF3 PE=1 SV=2,15.43098449,15.90277041,24.19310858,23.47351245,14.76376295,
P20810,Calpastatin OS=Homo sapiens GN=CAST PE=1 SV=4,,35.57499751,14.71760487,24.08077563,25.24664581,20.84431204
P49459,Ubiquitin-conjugating enzyme E2 A OS=Homo sapiens GN=UBE2A PE=1 SV=2,15.19419927,,26.64689298,4.888738471,11.46668893,15.97107567
Q9Y5S2,Serine/threonine-protein kise MRCK beta OS=Homo sapiens GN=CDC42BPB PE=1 SV=2,,22.18767706,12.36279617,29.05364565,33.35557208,41.41510768
Q86Y82,Syntaxin-12 OS=Homo sapiens GN=STX12 PE=1 SV=1,,38.31320423,24.19000217,33.97878809,31.72108455,32.6695321
O94760,N(G)_N(G)-dimethylarginine dimethylaminohydrolase 1 OS=Homo sapiens GN=DDAH1 PE=1 SV=3,,10.68623986,12.26538629,21.39829883,4.122978428,9.759241744
P21964,Catechol O-methyltransferase OS=Homo sapiens GN=COMT PE=1 SV=2,,23.98956175,39.84585586,58.6674508,41.92746842,40.12148411
Q9UNF0,Protein kise C and casein kise substrate in neurons protein 2 OS=Homo sapiens GN=PACSIN2 PE=1 SV=2,,13.16721154,17.15973393,28.84950889,21.52291225,13.09183663
Q9HCD5,Nuclear receptor coactivator 5 OS=Homo sapiens GN=NCOA5 PE=1 SV=2,12.53268661,9.83076153,11.28251127,15.72533082,14.40955342,
P11172,Uridine 5'-monophosphate synthase OS=Homo sapiens GN=UMPS PE=1 SV=1,,25.51376105,13.39786138,16.05705305,16.88701002,32.3618897
P11177,Pyruvate dehydrogese E1 component subunit beta_ mitochondrial OS=Homo sapiens GN=PDHB PE=1 SV=3,,30.308665,26.59740513,40.7964692,40.23763833,29.87295253
Q06136,3-ketodihydrosphingosine reductase OS=Homo sapiens GN=KDSR PE=1 SV=1,24.09857176,12.1329757,3.781281293,,53.35592222,9.750371247
O60925,Prefoldin subunit 1 OS=Homo sapiens GN=PFDN1 PE=1 SV=2,,7.630968147,9.231006677,13.20472225,8.711664124,11.91449002
Q6NXE6,Armadillo repeat-containing protein 6 OS=Homo sapiens GN=ARMC6 PE=1 SV=2,,13.56669767,9.241096189,12.82224657,16.08569756,15.70874626
Q9NZI8,Insulin-like growth factor 2 mR-binding protein 1 OS=Homo sapiens GN=IGF2BP1 PE=1 SV=2,,60.28032168,60.14419824,65.15294175,98.21440823,81.85790719
Q15785,Mitochondrial import receptor subunit TOM34 OS=Homo sapiens GN=TOMM34 PE=1 SV=2,,7.569504409,9.613094845,9.407323095,9.757185281,6.901303197
P06703,Protein S100-A6 OS=Homo sapiens GN=S100A6 PE=1 SV=1,131.4689264,198.3639894,99.55650816,,114.2687564,42.27955739
Q13573,SNW domain-containing protein 1 OS=Homo sapiens GN=SNW1 PE=1 SV=1,,9.021873948,23.16386473,12.86529497,9.752908421,52.76403289
Q96L14,Cep170-like protein OS=Homo sapiens GN=CEP170P1 PE=5 SV=2,1.948816462,1.824306843,2.004251832,,22.08241106,1.246559084
P62273,40S ribosomal protein S29 OS=Homo sapiens GN=RPS29 PE=1 SV=2,,27.30313891,40.94106668,22.21481467,47.89659617,17.51962715
Q53GS9,U4/U6.U5 tri-snRNP-associated protein 2 OS=Homo sapiens GN=USP39 PE=1 SV=2,,13.15949336,6.573474745,24.57932601,17.40592143,9.360860377
P80303,Nucleobindin-2 OS=Homo sapiens GN=NUCB2 PE=1 SV=2,,14.03626711,10.38618632,35.29641226,15.43745392,17.49482366
P37108,Sigl recognition particle 14 kDa protein OS=Homo sapiens GN=SRP14 PE=1 SV=2,,69.66078104,45.49951819,54.38254412,57.69753373,58.15780359
P22234,Multifunctiol protein ADE2 OS=Homo sapiens GN=PAICS PE=1 SV=3,,48.52739582,38.08347451,23.04908018,42.82197366,50.6340401
Q9H0N5,Pterin-4-alpha-carbinolamine dehydratase 2 OS=Homo sapiens GN=PCBD2 PE=1 SV=4,,12.54288418,4.250689829,7.525827281,6.82531232,5.708193095
Q9ULD0,2-oxoglutarate dehydrogese-like_ mitochondrial OS=Homo sapiens GN=OGDHL PE=1 SV=3,7.175645353,1.243190016,4.101367581,17.55576125,4.182084631,
Q9BVI4,Nucleolar complex protein 4 homolog OS=Homo sapiens GN=NOC4L PE=1 SV=1,,7.755416724,10.61381278,22.17894101,10.47415807,11.94121452
O00507,Probable ubiquitin carboxyl-termil hydrolase FAF-Y OS=Homo sapiens GN=USP9Y PE=1 SV=2,,4.098521489,5.748672944,19.38937352,15.78999547,3.514355327
Q86UV5,Ubiquitin carboxyl-termil hydrolase 48 OS=Homo sapiens GN=USP48 PE=1 SV=1,,45.87955376,29.48313176,43.40676194,12.92736487,45.16241243
Q96CV9,Optineurin OS=Homo sapiens GN=OPTN PE=1 SV=2,,9.212236891,8.546195274,11.36147088,8.280642188,5.772942074
Q969N2,GPI transamidase component PIG-T OS=Homo sapiens GN=PIGT PE=1 SV=1,,12.35590146,25.58794885,26.65837654,24.78051086,15.38031187
Q92888,Rho guanine nucleotide exchange factor 1 OS=Homo sapiens GN=ARHGEF1 PE=1 SV=2,,84.83150763,89.32903908,124.7280275,15.76651551,138.5291398
O15372,Eukaryotic translation initiation factor 3 subunit H OS=Homo sapiens GN=EIF3H PE=1 SV=1,,41.2576046,30.53004173,32.93302393,58.82149249,50.83907854
P60033,CD81 antigen OS=Homo sapiens GN=CD81 PE=1 SV=1,,15.5101574,14.61145664,48.99247896,33.09908879,15.69207876
O00541,Pescadillo homolog OS=Homo sapiens GN=PES1 PE=1 SV=1,24.91565631,,19.03854245,24.42899975,12.92278863,13.52502199
Q99816,Tumor susceptibility gene 101 protein OS=Homo sapiens GN=TSG101 PE=1 SV=2,,18.2138295,7.62601665,16.42480493,11.3700319,15.8741782
O15173,Membrane-associated progesterone receptor component 2 OS=Homo sapiens GN=PGRMC2 PE=1 SV=1,,18.98632333,27.58270467,30.33065459,17.32521708,16.1886006
P02794,Ferritin heavy chain OS=Homo sapiens GN=FTH1 PE=1 SV=2,,20.9242057,6.120557952,20.69433272,4.975784281,10.21401009
Q5TAP6,U3 small nucleolar R-associated protein 14 homolog C OS=Homo sapiens GN=UTP14C PE=1 SV=1,,11.10797913,10.81542622,3.448426365,29.21608497,13.50479499
P22307,Non-specific lipid-transfer protein OS=Homo sapiens GN=SCP2 PE=1 SV=2,,22.46677088,20.78906642,19.78513804,22.05114721,9.819018724
Q9P2R3,Ankyrin repeat and FYVE domain-containing protein 1 OS=Homo sapiens GN=ANKFY1 PE=1 SV=2,,19.46355461,63.7162516,30.93529743,12.26817246,9.347526381
P35613,Basigin OS=Homo sapiens GN=BSG PE=1 SV=2,46.13473257,11.65867395,,15.17296994,8.966222821,35.22706025
O43854,EGF-like repeat and discoidin I-like domain-containing protein 3 OS=Homo sapiens GN=EDIL3 PE=1 SV=1,16.78038717,109.9648245,69.36139024,,11.05803497,9.900604696
P62987,Ubiquitin-60S ribosomal protein L40 OS=Homo sapiens GN=UBA52 PE=1 SV=2,327.4941633,154.4491908,60.17005972,147.3827781,213.3556441,
Q86U38,Nucleolar protein 9 OS=Homo sapiens GN=NOP9 PE=1 SV=1,,5.23641753,8.09969334,21.38903407,12.37295553,13.66107394
Q92552,28S ribosomal protein S27_ mitochondrial OS=Homo sapiens GN=MRPS27 PE=1 SV=3,,27.07125555,40.03466485,30.69272906,10.90813103,22.41552002
P42226,Sigl transducer and activator of transcription 6 OS=Homo sapiens GN=STAT6 PE=1 SV=1,24.44458245,26.82511891,19.41790304,4.557577739,,12.05376248
Q92797,Symplekin OS=Homo sapiens GN=SYMPK PE=1 SV=2,,22.71397792,17.84978582,27.40542225,37.15782879,37.94877734
Q9UI47,Catenin alpha-3 OS=Homo sapiens GN=CTN3 PE=1 SV=2,,3.820498072,21.205565,11.38876606,7.951837204,7.177305605
Q92791,Syptonemal complex protein SC65 OS=Homo sapiens GN=LEPREL4 PE=1 SV=1,,7.972145414,6.842823037,22.56013771,15.27099853,6.470038841
O96013,Serine/threonine-protein kise PAK 4 OS=Homo sapiens GN=PAK4 PE=1 SV=1,4.700986265,6.604675832,,42.46103851,8.116282465,9.749806247
Q9Y3B4,Pre-mR branch site protein p14 OS=Homo sapiens GN=SF3B14 PE=1 SV=1,7.996630806,,16.35530057,10.84829029,18.23695806,6.455405346
Q9Y3B3,Transmembrane emp24 domain-containing protein 7 OS=Homo sapiens GN=TMED7 PE=1 SV=2,,40.37232396,36.85202371,52.13395152,32.50058503,35.13993727
Q9H9J2,39S ribosomal protein L44_ mitochondrial OS=Homo sapiens GN=MRPL44 PE=1 SV=1,,10.80916734,16.35345693,14.10206302,16.15399901,12.79622873
Q9UBL6,Copine-7 OS=Homo sapiens GN=CPNE7 PE=2 SV=1,,19.82659066,13.2224251,10.2047791,5.267808271,4.180829105
Q9H267,Vacuolar protein sorting-associated protein 33B OS=Homo sapiens GN=VPS33B PE=1 SV=2,,49.49154835,8.937021793,59.16890226,9.848838388,16.22148359
P19404,DH dehydrogese [ubiquinone] flavoprotein 2_ mitochondrial OS=Homo sapiens GN=NDUFV2 PE=1 SV=2,,8.252365976,11.79519484,4.316444312,3.714281701,11.03438982
Q12979,Active breakpoint cluster region-related protein OS=Homo sapiens GN=ABR PE=2 SV=2,26.10161087,14.89056236,29.73443511,,16.90762449,17.73280158
Q9H269,Vacuolar protein sorting-associated protein 16 homolog OS=Homo sapiens GN=VPS16 PE=1 SV=2,,7.755585735,20.40057603,19.16779904,12.88664917,9.976766671
Q9Y2R4,Probable ATP-dependent R helicase DDX52 OS=Homo sapiens GN=DDX52 PE=1 SV=3,,3.054933694,3.491753978,6.006000413,4.867836338,6.523600823
P46934,E3 ubiquitin-protein ligase NEDD4 OS=Homo sapiens GN=NEDD4 PE=1 SV=4,15.83348035,,17.60100801,20.22894209,23.67939052,30.5836093
Q9UGP8,Translocation protein SEC63 homolog OS=Homo sapiens GN=SEC63 PE=1 SV=2,,19.31409238,18.18878837,20.80192253,23.49608431,17.84568855
Q6NUM9,All-trans-retinol 13_14-reductase OS=Homo sapiens GN=RETSAT PE=2 SV=2,,7.536772574,17.13916345,18.37611401,14.94446028,12.21450492
Q5JPH6,Probable glutamate--tR ligase_ mitochondrial OS=Homo sapiens GN=EARS2 PE=1 SV=2,,4.533725317,8.139369492,9.024816228,9.794222887,6.178781438
Q6N069,N-alpha-acetyltransferase 16_ tA auxiliary subunit OS=Homo sapiens GN=A16 PE=1 SV=2,44.60947688,14.11812486,,27.15530481,19.52108523,14.85192404
Q9UH99,SUN domain-containing protein 2 OS=Homo sapiens GN=SUN2 PE=1 SV=3,46.65339752,39.63087184,,40.60995733,49.97117257,41.01548331
O95571,Protein ETHE1_ mitochondrial OS=Homo sapiens GN=ETHE1 PE=1 SV=2,25.41364644,,22.52116662,28.61030952,29.45772755,24.47404033
O14976,Cyclin-G-associated kise OS=Homo sapiens GN=GAK PE=1 SV=2,,15.63162012,53.5491428,28.85206684,20.2331824,20.40575919
O14979,Heterogeneous nuclear ribonucleoprotein D-like OS=Homo sapiens GN=HNRPDL PE=1 SV=3,,77.18042715,57.32852994,99.37183385,88.35256819,49.45336
P33240,Cleavage stimulation factor subunit 2 OS=Homo sapiens GN=CSTF2 PE=1 SV=1,18.84350029,25.93352852,25.94869625,35.91521741,,27.41859335
P49448,Glutamate dehydrogese 2_ mitochondrial OS=Homo sapiens GN=GLUD2 PE=1 SV=2,,3.834582339,12.66276657,4.518023123,13.40808392,5.289132735
P22059,Oxysterol-binding protein 1 OS=Homo sapiens GN=OSBP PE=1 SV=1,28.52813273,16.33346727,8.900148984,11.60194922,18.16181364,
P11387,D topoisomerase 1 OS=Homo sapiens GN=TOP1 PE=1 SV=2,,35.68660124,35.24412932,24.7696748,19.562528,18.17474444
Q14684,Ribosomal R processing protein 1 homolog B OS=Homo sapiens GN=RRP1B PE=1 SV=3,,11.20144232,6.738417426,12.86563811,11.25840586,8.998469497
P04899,Guanine nucleotide-binding protein G(i) subunit alpha-2 OS=Homo sapiens GN=GI2 PE=1 SV=3,,33.59858059,20.91655542,54.90467753,11.31695607,36.66871376
O75400,Pre-mR-processing factor 40 homolog A OS=Homo sapiens GN=PRPF40A PE=1 SV=2,,17.61660027,21.78203096,22.86497029,13.99187529,13.476658
P11766,Alcohol dehydrogese class-3 OS=Homo sapiens GN=ADH5 PE=1 SV=4,,35.67533382,38.19641642,46.26707854,35.80069562,47.96961399
Q9NX40,OCIA domain-containing protein 1 OS=Homo sapiens GN=OCIAD1 PE=1 SV=1,,17.44933552,23.53818688,23.86272613,23.35383595,21.12528645
P36404,ADP-ribosylation factor-like protein 2 OS=Homo sapiens GN=ARL2 PE=1 SV=4,,15.85296844,8.252311411,13.0180544,8.546277953,10.40933053
P05783,Keratin_ type I cytoskeletal 18 OS=Homo sapiens GN=KRT18 PE=1 SV=2,13.87803234,5.058617753,3.883881147,12.80590066,12.04406501,
P14406,Cytochrome c oxidase subunit 7A2_ mitochondrial OS=Homo sapiens GN=COX7A2 PE=1 SV=1,,5.872012299,7.796780689,7.471049752,7.000064814,4.393608034
Q9GZT4,Serine racemase OS=Homo sapiens GN=SRR PE=1 SV=1,,5.930321162,4.921522397,6.171362418,5.893299023,6.5927568
Q9UN37,Vacuolar protein sorting-associated protein 4A OS=Homo sapiens GN=VPS4A PE=1 SV=1,169.7871722,81.72761703,,71.84110333,74.28627554,41.76348656
Q14CN4,Keratin_ type II cytoskeletal 72 OS=Homo sapiens GN=KRT72 PE=1 SV=2,8.013560754,8.409715399,3.017281745,,1.589067275,2.0992568
P50452,Serpin B8 OS=Homo sapiens GN=SERPINB8 PE=1 SV=2,,13.47233308,18.6038979,21.96744235,20.70697293,11.14123128
P50453,Serpin B9 OS=Homo sapiens GN=SERPINB9 PE=1 SV=1,,2.368860915,4.711713589,3.251433145,3.255160796,3.283044405
Q96J01,THO complex subunit 3 OS=Homo sapiens GN=THOC3 PE=1 SV=1,,13.49345948,13.811001,18.9822542,17.09944165,12.11280496
Q96CN7,Isochorismatase domain-containing protein 1 OS=Homo sapiens GN=ISOC1 PE=1 SV=3,,2.976794185,8.286949121,2.232589826,9.500103236,2.12874979
Q9NVM6,DJ homolog subfamily C member 17 OS=Homo sapiens GN=DJC17 PE=1 SV=1,,12.52930695,11.34461417,11.82162084,11.73903936,10.12615262
P53999,Activated R polymerase II transcriptiol coactivator p15 OS=Homo sapiens GN=SUB1 PE=1 SV=3,,41.61658438,45.66932252,39.34118374,29.45238148,53.79250205
P13726,Tissue factor OS=Homo sapiens GN=F3 PE=1 SV=1,,12.8455269,18.3503342,13.225373,14.77261605,14.73615558
Q9Y2A7,Nck-associated protein 1 OS=Homo sapiens GN=NCKAP1 PE=1 SV=1,,24.57974885,26.86131089,106.4029789,36.36566881,32.53348014
P09110,3-ketoacyl-CoA thiolase_ peroxisomal OS=Homo sapiens GN=ACAA1 PE=1 SV=2,,13.94488839,17.24433935,15.76391841,12.43958901,10.12327112
Q9NXH8,Torsin-4A OS=Homo sapiens GN=TOR4A PE=1 SV=2,,15.58232518,9.55546214,9.616887695,3.900624484,9.254527412
Q9NP61,ADP-ribosylation factor GTPase-activating protein 3 OS=Homo sapiens GN=ARFGAP3 PE=1 SV=1,,27.7141178,7.496595617,22.65225504,10.72760478,17.00835882
P03891,DH-ubiquinone oxidoreductase chain 2 OS=Homo sapiens GN=MT-ND2 PE=1 SV=2,,8.834215184,6.948579809,18.74464575,9.46212472,14.3939917
P35754,Glutaredoxin-1 OS=Homo sapiens GN=GLRX PE=1 SV=2,,19.94703931,23.78677527,6.564257051,5.573560981,22.40574552
Q16537,Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit epsilon isoform OS=Homo sapiens GN=PPP2R5E PE=1 SV=1,,8.287632978,9.963639083,40.84675472,7.33643984,57.26770289
Q9P2K5,Myelin expression factor 2 OS=Homo sapiens GN=MYEF2 PE=1 SV=3,23.60354632,7.745050704,8.518452274,,15.1811417,7.333132553
Q969M3,Protein YIPF5 OS=Homo sapiens GN=YIPF5 PE=1 SV=1,,17.66713462,30.51296911,23.12641133,23.23352788,19.95455034
Q6STE5,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 3 OS=Homo sapiens GN=SMARCD3 PE=1 SV=1,,7.169116887,6.121138825,9.60615679,33.14241338,9.807436228
O15382,Branched-chain-amino-acid aminotransferase_ mitochondrial OS=Homo sapiens GN=BCAT2 PE=1 SV=2,13.22728259,14.50341405,,11.5097383,5.206991324,8.676928105
O15145,Actin-related protein 2/3 complex subunit 3 OS=Homo sapiens GN=ARPC3 PE=1 SV=3,60.63176126,,60.82392069,43.35566536,85.48749978,79.08765661
P45973,Chromobox protein homolog 5 OS=Homo sapiens GN=CBX5 PE=1 SV=1,,9.564343549,18.45385588,13.67972078,19.43413667,7.127924622
Q13637,Ras-related protein Rab-32 OS=Homo sapiens GN=RAB32 PE=1 SV=3,,11.69405362,4.744747585,6.824107173,2.64168802,10.55826448
Q9Y266,Nuclear migration protein nudC OS=Homo sapiens GN=NUDC PE=1 SV=1,,47.63597444,32.80917277,11.9203826,46.58381404,53.55689713
Q9Y512,Sorting and assembly machinery component 50 homolog OS=Homo sapiens GN=SAMM50 PE=1 SV=3,,18.65049809,26.93971612,30.27584586,18.02290123,17.95207801
P08240,Sigl recognition particle receptor subunit alpha OS=Homo sapiens GN=SRPR PE=1 SV=2,,17.3856183,26.48116739,45.02263665,23.83506822,18.41074486
Q5TFE4,5'-nucleotidase domain-containing protein 1 OS=Homo sapiens GN=NT5DC1 PE=1 SV=1,,9.70310174,4.787239709,9.598295777,8.515955017,5.656439113
Q9Y6M7,Sodium bicarbote cotransporter 3 OS=Homo sapiens GN=SLC4A7 PE=1 SV=2,,14.23051731,10.33186206,15.13407041,22.00354576,19.33050805
Q9Y6M5,Zinc transporter 1 OS=Homo sapiens GN=SLC30A1 PE=1 SV=3,34.09231229,3.98793183,18.36653551,24.61264173,6.260980664,
O95810,Serum deprivation-response protein OS=Homo sapiens GN=SDPR PE=1 SV=3,20.60164028,13.79475011,9.755522383,,7.809631614,8.955925012
Q13148,TAR D-binding protein 43 OS=Homo sapiens GN=TARDBP PE=1 SV=1,,40.90121632,45.83134821,61.1754256,58.98268734,51.18412392
